hex_id,mean_centrality
882a106e0dfffff,0.009830567670874856
882a106e63fffff,0.009837534556435214
882a106e67fffff,0.00959306148693719
882a106e47fffff,0.01013834909813191
882a106e6bfffff,0.010616119692756778
882a106e61fffff,0.010332617149236455
882a106e41fffff,0.010207086534464314
882a106e45fffff,0.01121566682990474
882a1060b5fffff,0.009741802007479646
882a106e69fffff,0.011205326810381874
882a106e49fffff,0.010426488655646464
882a1060b9fffff,0.009810897166287805
882a106e4dfffff,0.010492927205383912
882a1060bdfffff,0.010172662158607763
882a106193fffff,0.011233464381824924
882a1060a3fffff,0.010535213085437624
882a106083fffff,0.009524144503520723
882a106197fffff,0.010714068585809209
882a1060a7fffff,0.011461235856410054
882a106087fffff,0.009758816720105274
882a10619bfffff,0.01199707199260245
882a1060abfffff,0.010462011132957347
882a10608bfffff,0.009079799649045622
882a106191fffff,0.012149661036598345
882a1060a1fffff,0.011123900509434896
882a106081fffff,0.009732428611470983
882a1060a5fffff,0.010890118569638561
882a106085fffff,0.010431150335949966
882a106199fffff,0.011767308958776364
882a1060a9fffff,0.010787026076310038
882a106089fffff,0.009577565361323799
882a10619dfffff,0.011685933801192417
882a1060adfffff,0.011091939269576332
882a10608dfffff,0.01051163942302014
882a106183fffff,0.01179078552706751
882a1061d3fffff,0.011787982539470446
882a1060e3fffff,0.011204083256446845
882a1061d7fffff,0.012496695952899829
882a1060e7fffff,0.011283807181116023
882a1060c7fffff,0.010377048119861707
882a1060d5fffff,0.009143200057109169
882a1060ddfffff,0.008932517255608136
882a1060c3fffff,0.009581212777933683
882a1062b3fffff,
882a1062b7fffff,0.009163789047076763
882a1060cbfffff,0.0095761928536668
882a1062b1fffff,0.009558703432990335
882a1062b5fffff,0.00971282128032253
882a106295fffff,0.00932624577323286
882a1060c9fffff,0.010452516099344847
882a10618bfffff,0.012044004974366859
882a1061dbfffff,0.01169703156970887
882a1060ebfffff,0.011283831123294157
882a1061d1fffff,0.01244021079035066
882a1060e1fffff,0.011889121784713944
882a1060c1fffff,0.010322101203744195
882a1061d5fffff,0.012592169255125659
882a1060e5fffff,0.012407442213662637
882a1060c5fffff,0.010729482971325288
882a1061d9fffff,0.012763473703060349
882a1060e9fffff,0.011782903779128334
882a1060edfffff,0.013163657568068534
882a1060cdfffff,0.010856429071499888
882a106033fffff,0.013547418230390443
882a106013fffff,0.011610301822332372
882a106017fffff,0.012352802707692324
882a10603bfffff,0.013597007190523886
882a10601bfffff,
882a106031fffff,
882a106011fffff,0.011289997311391818
882a1062b9fffff,0.009637874846975281
882a1062bdfffff,0.010234430976696667
882a10629dfffff,0.009016062033499873
882a1062a3fffff,0.01082398749000131
882a106283fffff,0.009912010341498705
882a1062a7fffff,0.01131628346350645
882a106287fffff,0.01069635551656112
882a1062d7fffff,0.011577053899312928
882a1062abfffff,0.011436194533121455
882a10628bfffff,0.01042547138379417
882a1062a1fffff,0.012052298525892416
882a106281fffff,0.010467170672869397
882a1062d1fffff,0.012557712318830518
882a1062a5fffff,0.01214281637838898
882a106285fffff,0.011551769329705577
882a1062d5fffff,0.011913738998086572
882a1062a9fffff,0.012526435812698853
882a106289fffff,0.011099492164516278
882a1062d9fffff,0.013775542567171358
882a1062adfffff,0.012868447893619567
882a106015fffff,0.014102679541171299
882a106039fffff,
882a106019fffff,0.011583581924028006
882a10601dfffff,
882a106003fffff,
882a106007fffff,0.013735966324633291
882a106057fffff,0.011974105548990643
882a106001fffff,0.013034239186341352
882a106051fffff,0.0118266866216384
882a106005fffff,0.013927585075621002
882a10628dfffff,0.01116897630966535
882a1062ddfffff,0.01296416957022714
882a106053fffff,0.011696201471767234
882a1062e3fffff,0.013164899602116928
882a1062c3fffff,0.01207503338225959
882a1062e7fffff,0.013612055803702783
882a1062c7fffff,0.011975490885729552
882a107537fffff,0.013848614700495584
882a10605bfffff,0.012380416420593777
882a1062ebfffff,0.012865831037504001
882a10743bfffff,0.015255259620472207
882a107431fffff,0.013802365326345588
882a107435fffff,0.013234471592515637
882a107439fffff,0.01652108291942628
882a10743dfffff,0.014699869119759157
882a107407fffff,0.016035883149859157
882a107531fffff,0.014971569299300316
882a107401fffff,0.014782513490695773
882a107405fffff,0.015462779962439492
882a107539fffff,0.016233000422013293
882a1062cbfffff,0.012640865322411344
882a1062e1fffff,
882a1062c1fffff,0.012255561700846967
882a1062e5fffff,0.013099265283681064
882a1062c5fffff,0.013277215986483825
882a107535fffff,0.013942631232859262
882a106059fffff,0.01216604201225856
882a1062e9fffff,0.014159547836263468
882a1062c9fffff,0.013299394310627032
882a1062edfffff,0.014152480878596024
882a106055fffff,0.012436269359839448
882a106009fffff,0.012717581114146805
882a10600dfffff,0.013495784666377117
882a10605dfffff,0.012344638541675362
882a106043fffff,0.013102449962506008
882a106047fffff,0.013708292819135588
882a10606bfffff,0.013756146133783353
882a10604bfffff,0.013173153194702757
882a106041fffff,0.01382677406038188
882a106045fffff,0.014098733047133155
882a1062cdfffff,0.013013088001205823
882a106233fffff,0.013726616910595235
882a106213fffff,0.014320322382230636
882a107523fffff,0.014889263186217661
882a106237fffff,0.013986043079900784
882a106217fffff,0.014913633737734272
882a107527fffff,0.014557026190826555
882a10623bfffff,0.014987409594677708
882a10621bfffff,0.014663654782813914
882a106231fffff,0.015021840750340569
882a107429fffff,0.01594275862712366
882a10753dfffff,0.01609902796687828
882a10740dfffff,0.014553836707959171
882a107503fffff,0.016789316283782118
882a107463fffff,0.015413716605579015
882a107507fffff,0.017152935656849957
882a107467fffff,0.015602815881771369
882a10752bfffff,0.016493827916353503
882a10755bfffff,0.0174759155986581
882a10746bfffff,0.014332151131128085
882a106211fffff,0.016310198622010618
882a107521fffff,0.015900412800743398
882a106235fffff,0.014271186746264226
882a106215fffff,0.015405471093505551
882a107525fffff,0.016150932781525143
882a106239fffff,0.014478842463834449
882a106219fffff,0.01564860318524474
882a107529fffff,0.015172824783493705
882a10623dfffff,0.014480969589469256
882a10621dfffff,0.015419421876427862
882a107551fffff,0.017380442884786396
882a107461fffff,0.014970873669764231
882a107505fffff,0.015219055683502188
882a107555fffff,0.017901265614670193
882a107465fffff,0.016085278380539407
882a107559fffff,0.017100727691327637
882a107469fffff,0.014860481670021103
882a10755dfffff,0.01707722491235366
882a10746dfffff,0.015171253594153987
882a107563fffff,0.01377250975674852
882a106069fffff,
882a106049fffff,0.013817366684875928
882a10604dfffff,0.013891493024092963
882a106313fffff,0.013769272356594208
882a106223fffff,0.014383080281175416
882a106317fffff,
882a106227fffff,0.01407525720202678
882a10631bfffff,0.013623439512775087
882a106311fffff,0.013517606287024853
882a106221fffff,0.013170812789255226
882a10752dfffff,0.014747278357141408
882a106203fffff,0.01381812447927361
882a106253fffff,0.01466124233186843
882a106207fffff,0.013767594683048914
882a106257fffff,0.013425369879444331
882a107567fffff,0.014266067907816026
882a10622bfffff,0.01380811479851436
882a10620bfffff,0.013365518411800921
882a10625bfffff,0.01388051564309182
882a106201fffff,0.012833798256908332
882a1074ddfffff,
882a1076b7fffff,0.010146406423192358
882a1076b1fffff,0.01226892344256182
882a1076a1fffff,0.011841065822321988
882a1076adfffff,0.015161048057935075
882a1076e7fffff,0.013778843211894903
882a10745bfffff,0.014911768341179132
882a1076e1fffff,0.014013374839330857
882a1076e5fffff,0.015252002721397335
882a107459fffff,0.014351969176888373
882a1076bbfffff,0.011691261976450993
882a107695fffff,
882a1076b9fffff,0.013607679351561461
882a1076e3fffff,0.01216590021432203
882a1076c7fffff,0.016979687498311097
882a1076ebfffff,0.014924231371247976
882a1076c5fffff,0.017430600554793486
882a1076e9fffff,0.014940880413390737
882a107613fffff,0.013011981648174175
882a107617fffff,0.01447405158164673
882a107411fffff,0.015015187713898585
882a107415fffff,0.015318394531414599
882a1076a5fffff,0.013510267629028575
882a107419fffff,0.01546808764363618
882a10741dfffff,0.01630761122006403
882a107403fffff,0.015756780728399207
882a107453fffff,0.015232293568701922
882a107457fffff,0.015703234563459127
882a10740bfffff,0.014789709449939204
882a107451fffff,0.014597931444080762
882a107455fffff,0.014957024263991437
882a107409fffff,0.013936738505282334
882a10745dfffff,0.014140379706248318
882a107443fffff,0.014416153064306339
882a107447fffff,0.01413000085853029
882a10744bfffff,0.013600280518023453
882a107441fffff,0.01444035912901269
882a107445fffff,0.014433986447709659
882a107635fffff,0.013238854406690835
882a107449fffff,0.01383851439094327
882a1076edfffff,0.015798161837675694
882a107633fffff,0.014674099870117254
882a107637fffff,0.013699586063820959
882a10763bfffff,0.01566377596229873
882a107631fffff,0.014409582697954752
882a107639fffff,0.014669892479957728
882a10763dfffff,0.013747478978528595
882a107603fffff,0.014285972297491662
882a107607fffff,0.013680651753477185
882a10762bfffff,0.012971386745801573
882a10744dfffff,0.01476918151864454
882a107713fffff,0.014324549272393267
882a107623fffff,0.013189383835169667
882a107627fffff,0.014185010878625946
882a10771bfffff,0.015374540934118684
882a107621fffff,0.012822012475998583
882a107625fffff,0.014714609002748852
882a107719fffff,0.016166985703233626
882a10762dfffff,0.013670729881856547
882a107753fffff,0.015597240663693248
882a107601fffff,0.013699677129898181
882a107605fffff,0.013015908345068699
882a107629fffff,0.01308823487870238
882a10760dfffff,0.012917895118379413
882a107663fffff,0.012876055123789856
882a10766bfffff,0.012846925069879623
882a107661fffff,0.013566747596097686
882a107645fffff,0.013171387930157496
882a107669fffff,0.013553399958561854
882a10766dfffff,0.01415099637497852
882a107757fffff,0.017040858154002997
882a107667fffff,0.013426899819476016
882a10775bfffff,0.01410336877644613
882a107751fffff,0.015863189844423874
882a107755fffff,0.017652827457645456
882a107665fffff,0.01419810747781447
882a107759fffff,0.014905125774013674
882a10775dfffff,0.016559812500459334
882a100db3fffff,0.014465425002666846
882a100db7fffff,0.014911329320888744
882a107647fffff,0.0128560165126356
882a10764bfffff,0.015012119748682185
882a107641fffff,0.013932179323077607
882a107649fffff,0.014942241896283685
882a10764dfffff,0.014068175315333055
882a100ca7fffff,0.015054815011700796
882a100d9bfffff,0.014353377105755197
882a100ca5fffff,0.015172258461877877
882a100d99fffff,0.014767437692902582
882a100cadfffff,0.016133582966462483
882a100d93fffff,0.013715723676413284
882a100d97fffff,0.014042771460847689
882a100dbbfffff,0.014148482843579667
882a100d91fffff,0.014372194363059575
882a100d95fffff,0.01438882133218405
882a100db9fffff,0.014559460401491458
882a100d9dfffff,0.014680854383275923
882a100d83fffff,0.0145957501069611
882a100d8bfffff,0.014844951730020395
882a100d81fffff,0.01524713387122952
882a107543fffff,0.01618399232597181
882a107733fffff,0.015905489660593804
882a107737fffff,0.016538364160617023
882a107717fffff,0.01473355612453451
882a10754bfffff,0.015783401401442097
882a10773bfffff,0.015862291240364583
882a107561fffff,0.01326641413393797
882a107731fffff,0.01697618436182131
882a107711fffff,0.014699302746827984
882a107735fffff,0.016663721621122955
882a106251fffff,0.012239946328895399
882a106205fffff,0.014139209855401503
882a106255fffff,0.012839690818007647
882a107565fffff,0.013152116396402559
882a106229fffff,0.013072548397725514
882a106209fffff,0.012320928014068576
882a106259fffff,0.013026454295753522
882a10620dfffff,0.012990290021539015
882a10625dfffff,0.011779377487255598
882a106263fffff,0.013436709454837941
882a106225fffff,0.013380814381417973
882a106319fffff,0.011970428334555134
882a10631dfffff,
882a10622dfffff,0.012469527981936497
882a106353fffff,0.013110562585883957
882a106357fffff,
882a10635bfffff,0.012822884582712692
882a107715fffff,0.01436285107465668
882a107549fffff,0.015989515455787657
882a107739fffff,0.015679409909612477
882a10756dfffff,0.012405969653355166
882a10773dfffff,0.017278993976429208
882a10771dfffff,0.015806845604509383
882a107723fffff,0.017438696987340137
882a107703fffff,0.015415369638770786
882a107707fffff,0.01547972701125922
882a10772bfffff,0.01601103682751489
882a106243fffff,0.011867571558395448
882a1070b3fffff,0.012241405253422396
882a106267fffff,0.012556064911377826
882a1070b7fffff,0.01181303431821467
882a10624bfffff,0.010994369838287605
882a1070bbfffff,0.011420596685375454
882a1070b1fffff,0.011340484637898381
882a10770bfffff,0.016864054831112828
882a107721fffff,0.01574063559751858
882a107701fffff,0.017296959875483683
882a107705fffff,0.017709767706769162
882a107729fffff,0.016656363769249706
882a107709fffff,0.016833835556760192
882a10770dfffff,0.016784654189702885
882a107743fffff,0.016808656122810697
882a107747fffff,0.016465040333809414
882a107741fffff,0.01557295922151724
882a107745fffff,0.016380531153156318
882a107769fffff,0.01627522316580242
882a10776dfffff,0.014996607060253263
882a10774dfffff,0.015212658005349017
882a107293fffff,0.0171437834194997
882a107297fffff,0.016904188381579314
882a10729bfffff,0.016371001059833867
882a107291fffff,0.017425737309723396
882a107299fffff,0.01757001315114259
882a1072d3fffff,0.018354625575949197
882a1072d7fffff,0.0181893078787994
882a107281fffff,0.017694360087789705
882a1072d1fffff,0.017482626158235204
882a107289fffff,0.016796617615526765
882a1072ddfffff,0.017425008733727397
882a1072c3fffff,0.01722988077368686
882a1072c7fffff,0.015458204622328461
882a1072cbfffff,0.017624867602005215
882a1072c1fffff,0.015139306682469477
882a100d35fffff,0.017036478731358554
882a10774bfffff,0.01479383366709892
882a100db1fffff,0.014207611640724663
882a100db5fffff,0.014437525822449393
882a107749fffff,0.014626372986891217
882a100dbdfffff,0.014963874965322392
882a100da3fffff,0.015364023552695035
882a100da7fffff,0.01587406796292556
882a100d87fffff,0.014878699000870868
882a100dabfffff,0.01584769112229239
882a100da1fffff,0.016223483772873207
882a100dd3fffff,0.015218412409973044
882a100dd7fffff,0.01494987043583452
882a100ddbfffff,0.015204837035441593
882a100dd1fffff,0.015265501896684514
882a100dd9fffff,0.015460760257289888
882a100dddfffff,0.014545527876455907
882a100c37fffff,0.014181368397380458
882a100dcbfffff,0.014246937998602455
882a100c31fffff,0.013915355536658083
882a100c35fffff,0.014187051059865443
882a100da5fffff,0.01706608530728012
882a100d85fffff,0.016362405465344242
882a100da9fffff,0.0174320294058929
882a100dadfffff,0.017289089354137588
882a100de3fffff,0.01751260305130287
882a100de7fffff,0.01824533860738237
882a100de1fffff,0.017536265174824744
882a100de5fffff,0.01624994361927592
882a100de9fffff,0.01791825843842147
882a100dedfffff,0.017673424050453787
882a100dd5fffff,0.014548019500236266
882a100d89fffff,0.01480535372515941
882a100d8dfffff,0.015731726021609743
882a100dc3fffff,0.014285415529695774
882a100dc7fffff,0.01471009129233079
882a100debfffff,0.015990311415251156
882a100dc1fffff,0.014927291896738578
882a100dc5fffff,0.015901157285705275
882a100dcdfffff,0.016648722200611473
882a100d13fffff,0.017899713344098456
882a100c27fffff,0.01795351652190051
882a100d1bfffff,0.018854787421931106
882a100d11fffff,0.018685497287261217
882a100c25fffff,0.01897263372487139
882a100d19fffff,0.018556811366554876
882a100d1dfffff,0.017433002613918735
882a100d53fffff,0.018717040994825622
882a100d57fffff,0.0189264133149498
882a100d0bfffff,0.017445036141669618
882a100d51fffff,0.017526139893942735
882a100d37fffff,0.018071253161571744
882a100d17fffff,0.01845923343527368
882a100d3bfffff,0.01702775593954
882a100d15fffff,0.016315323344239154
882a100d3dfffff,0.017075826298130776
882a100d03fffff,0.015023314521236609
882a100d2bfffff,0.018319346842849714
882a100d01fffff,0.01651354122899165
882a100d29fffff,0.018768379733518317
882a100d09fffff,0.016179372988028056
882a1072c9fffff,0.015872981220506618
882a1072cdfffff,0.014233271911215142
882a100d23fffff,0.01630204635374363
882a100d27fffff,0.014824746670124221
882a10721bfffff,0.01378893692231535
882a100d21fffff,0.016733173772348824
882a100d25fffff,0.0154338199145834
882a107219fffff,0.014837165653879839
882a100d2dfffff,0.016963300966789583
882a107253fffff,0.015888272992252643
882a100c61fffff,0.018516161677353295
882a100c65fffff,0.016699225912302527
882a100d59fffff,0.016674572620644874
882a100c6dfffff,0.01858499381698192
882a100f33fffff,0.016651178537326398
882a100f3bfffff,0.018629135483516635
882a100f31fffff,0.017078502698100417
882a100f39fffff,0.017943251114555588
882a100f3dfffff,0.018522479926459157
882a100f03fffff,0.017171930370031396
882a100d55fffff,0.017268288351369857
882a100d5dfffff,0.0168244192098342
882a100d43fffff,0.016362631099058854
882a100f37fffff,0.01652219919800308
882a100d4bfffff,0.016569924183790864
882a100d41fffff,0.01554087144552273
882a100f35fffff,0.017489188349858884
882a100d49fffff,0.01598287403707335
882a100f23fffff,0.016593615379847017
882a100f27fffff,0.014089625062717416
882a100d0dfffff,0.016820872687410775
882a100d63fffff,0.01816939670245399
882a100d6bfffff,0.017720156554144294
882a100d61fffff,0.016576584593796594
882a100d45fffff,0.017523422732482263
882a100d69fffff,0.016920174593121794
882a100d6dfffff,0.015509161089098368
882a100893fffff,0.015542906729361936
882a100897fffff,0.015128185650877417
882a1008bbfffff,0.014282369683108795
882a100d67fffff,0.017554131159796107
882a10725bfffff,0.01574814945809347
882a107251fffff,0.01586034524837711
882a100d65fffff,0.015822451449244712
882a107259fffff,0.01548302978049386
882a1008b3fffff,0.01457032542934328
882a1008b1fffff,0.014095554890020554
882a10089bfffff,0.016292459867378466
882a100891fffff,0.014776555930147312
882a100895fffff,0.013899987485588556
882a1008b9fffff,0.013856071099336191
882a100899fffff,0.017201924703197705
882a10089dfffff,0.01596274085910527
882a100883fffff,0.014479936943824932
882a1008d7fffff,0.016428295692822246
882a10088bfffff,0.015157089689970597
882a100881fffff,0.01486545962822233
882a100f07fffff,0.016710347835047733
882a100f2bfffff,0.016243655901159726
882a100f01fffff,0.016345156195326102
882a100f05fffff,0.015860971630590758
882a100f0dfffff,
882a100f61fffff,0.018017268153011922
882a100f69fffff,0.017820242982885696
882a100f6dfffff,0.017709120080998286
882a100a93fffff,0.016992815355875792
882a100a97fffff,0.016033342864984375
882a100f2dfffff,0.016682244301120704
882a1008d3fffff,0.017425170179813168
882a100f67fffff,0.018364683302080565
882a1008dbfffff,0.017221551049528452
882a1008d1fffff,0.016371094594998654
882a100f65fffff,0.01858765974180554
882a1008d9fffff,0.017787887913437658
882a100ab3fffff,0.01802861670396792
882a100ab7fffff,0.01749835205778755
882a100ab1fffff,0.017745465008277773
882a1008d5fffff,0.0148654952389652
882a100889fffff,0.014078018794734467
882a1008ddfffff,0.015955092558733765
882a1008c3fffff,0.01450415929367733
882a1008cbfffff,0.01583317120709711
882a1008c1fffff,0.014613244053889566
882a1008c9fffff,0.014860184621846299
882a100abbfffff,0.016383052675176278
882a100a91fffff,0.015446629412124773
882a100a95fffff,0.014838321336688004
882a100a9dfffff,0.014205138032033394
